"wdpa_id","assessment_version_id","screenname","status","stage","name_en","values_","criterion","potential_threat","threat_category","threat_sub_category","assessment_cycle"
"124387","6015","elena","Completed","Published","Volcanoes of Kamchatka","A diverse range of palearctic flora","10","Two hydropower stations outside the Kronotskiy reserve at Zhupanovaya River","Energy Production and Mining","Renewable Energy","2014"
"124387","6015","elena","Completed","Published","Volcanoes of Kamchatka","Subarctic terrestrial ecosystems","9","Two hydropower stations outside the Kronotskiy reserve at Zhupanovaya River","Energy Production and Mining","Renewable Energy","2014"
"124387","6015","elena","Completed","Published","Volcanoes of Kamchatka","Subarctic terrestrial ecosystems","9","Two hydropower stations outside the Kronotskiy reserve at Zhupanovaya River","Energy Production and Mining","Renewable Energy","2014"
"555577555","6733","alan","Completed","Assessment","Okavango Delta","An outstanding example of the complexity, inter-dependence and interplay of climatic, geo-morphological, hydrological, and biological processes","9","Pollution and/or eutrophication of waters","Pollution","Water Pollution","2017"
"555577555","6733","alan","Completed","Assessment","Okavango Delta","An outstanding example of the complexity, inter-dependence and interplay of climatic, geo-morphological, hydrological, and biological processes","9","Mining","Energy Production and Mining","Mining/ Quarrying","2017"
"555577555","6733","alan","Completed","Assessment","Okavango Delta","An outstanding example of the complexity, inter-dependence and interplay of climatic, geo-morphological, hydrological, and biological processes","9","Upstream water extraction /impoundment","Natural System Modifications","Dams/ Water Management or Use","2017"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Direct association with outstanding historical events","6","There is a legal possibility of mineral exploration and extraction despite national park status. According to applicable national park regulations, mining is only illegal when occurring ""without written permission of the Authority"" (JCDT, 2011). The management plan notes prospecting licenses which were apparently granted prior to the formal establishment of the national park. Given the direct vicinity of the property and the larger national park to Jamaica's capital some observers have pointed out that there are incentives to extract construction material from the national park even though the Forest Act stipulates that extraction of ""soil, sand or gravel"" are not permitted (JCDT, 2011).","Energy Production and Mining","Mining/ Quarrying","2014"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Direct association with outstanding historical events","6","It is impossible to quantify the future impacts and there is no clear analysis of existing impacts which may be attributable to climate change. The current management plan plausibly argues that climate change is likely to increase the effects of existing impacts, such as land degradation which per se are not caused by climate change (JDCT, 2011). Detailed research by Bellingham et al. (1995, 1994, 1992) indicates that the remaining intact montane forests were remarkably resilient to Hurricane Gilbert which heavily hit Jamaica in 1988. The concern is that, droughts, heavy precipitation events and storms may increase in frequency and intensity.","Climate Change and Severe Weather","Habitat Shifting/ Alteration","2014"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Direct association with outstanding historical events","6","It is impossible to quantify the future impacts and there is no clear analysis of existing impacts which may be attributable to climate change. The current management plan plausibly argues that climate change is likely to increase the effects of existing impacts, such as land degradation which per se are not caused by climate change (JDCT, 2011). Detailed research by Bellingham et al. (1995, 1994, 1992) indicates that the remaining intact montane forests were remarkably resilient to Hurricane Gilbert which heavily hit Jamaica in 1988. The concern is that, droughts, heavy precipitation events and storms may increase in frequency and intensity.","Climate Change and Severe Weather","Droughts","2014"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Direct association with outstanding historical events","6","It is impossible to quantify the future impacts and there is no clear analysis of existing impacts which may be attributable to climate change. The current management plan plausibly argues that climate change is likely to increase the effects of existing impacts, such as land degradation which per se are not caused by climate change (JDCT, 2011). Detailed research by Bellingham et al. (1995, 1994, 1992) indicates that the remaining intact montane forests were remarkably resilient to Hurricane Gilbert which heavily hit Jamaica in 1988. The concern is that, droughts, heavy precipitation events and storms may increase in frequency and intensity.","Climate Change and Severe Weather","Temperature extremes","2014"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Direct association with outstanding historical events","6","It is impossible to quantify the future impacts and there is no clear analysis of existing impacts which may be attributable to climate change. The current management plan plausibly argues that climate change is likely to increase the effects of existing impacts, such as land degradation which per se are not caused by climate change (JDCT, 2011). Detailed research by Bellingham et al. (1995, 1994, 1992) indicates that the remaining intact montane forests were remarkably resilient to Hurricane Gilbert which heavily hit Jamaica in 1988. The concern is that, droughts, heavy precipitation events and storms may increase in frequency and intensity.","Climate Change and Severe Weather","Storms/Flooding","2014"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Significant populations of globally (critically) endangered plant and vertebrate species","10","It is impossible to quantify the future impacts and there is no clear analysis of existing impacts which may be attributable to climate change. The current management plan plausibly argues that climate change is likely to increase the effects of existing impacts, such as land degradation which per se are not caused by climate change (JDCT, 2011). Detailed research by Bellingham et al. (1995, 1994, 1992) indicates that the remaining intact montane forests were remarkably resilient to Hurricane Gilbert which heavily hit Jamaica in 1988. The concern is that, droughts, heavy precipitation events and storms may increase in frequency and intensity.","Climate Change and Severe Weather","Habitat Shifting/ Alteration","2014"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Significant populations of globally (critically) endangered plant and vertebrate species","10","It is impossible to quantify the future impacts and there is no clear analysis of existing impacts which may be attributable to climate change. The current management plan plausibly argues that climate change is likely to increase the effects of existing impacts, such as land degradation which per se are not caused by climate change (JDCT, 2011). Detailed research by Bellingham et al. (1995, 1994, 1992) indicates that the remaining intact montane forests were remarkably resilient to Hurricane Gilbert which heavily hit Jamaica in 1988. The concern is that, droughts, heavy precipitation events and storms may increase in frequency and intensity.","Climate Change and Severe Weather","Droughts","2014"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Significant populations of globally (critically) endangered plant and vertebrate species","10","It is impossible to quantify the future impacts and there is no clear analysis of existing impacts which may be attributable to climate change. The current management plan plausibly argues that climate change is likely to increase the effects of existing impacts, such as land degradation which per se are not caused by climate change (JDCT, 2011). Detailed research by Bellingham et al. (1995, 1994, 1992) indicates that the remaining intact montane forests were remarkably resilient to Hurricane Gilbert which heavily hit Jamaica in 1988. The concern is that, droughts, heavy precipitation events and storms may increase in frequency and intensity.","Climate Change and Severe Weather","Temperature extremes","2014"
