"wdpa_id","assessment_version_id","screenname","status","stage","name_en","values_","criterion","potential_threat","threat_category","threat_sub_category","assessment_cycle"
"5004","7479","mizuki","Completed","Review","Aldabra Atoll","Marine invertebrates (other)","10","Introduction of non-native species","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"198303","5137","elena","Completed","Published","Ibiza: Biodiversity and Culture","Coastal (including lagoon) and small island ecosystems","9","Increasing temperatures","Climate Change and Severe Weather","Temperature extremes","2014"
"198303","5137","elena","Completed","Published","Ibiza: Biodiversity and Culture","Coastal (including lagoon) and small island ecosystems","9","Increasing number of visitors","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","2014"
"198303","5137","elena","Completed","Published","Ibiza: Biodiversity and Culture","Marine biodiversity","10","Climate change","Climate Change and Severe Weather","Ocean acidification","2014"
"198303","5137","elena","Completed","Published","Ibiza: Biodiversity and Culture","Marine biodiversity","10","Climate change","Climate Change and Severe Weather","Temperature extremes","2014"
"198303","5137","elena","Completed","Published","Ibiza: Biodiversity and Culture","Marine biodiversity","10","Climate change","Climate Change and Severe Weather","Storms/Flooding","2014"
"198303","5137","elena","Completed","Published","Ibiza: Biodiversity and Culture","Marine biodiversity","10","Potential introduction of rats","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2014"
"198303","5137","elena","Completed","Published","Ibiza: Biodiversity and Culture","Diversity of coastal and terrestrial flora","10","Climate change","Climate Change and Severe Weather","Ocean acidification","2014"
"198303","5137","elena","Completed","Published","Ibiza: Biodiversity and Culture","Diversity of coastal and terrestrial flora","10","Climate change","Climate Change and Severe Weather","Temperature extremes","2014"
"198303","5137","elena","Completed","Published","Ibiza: Biodiversity and Culture","Diversity of coastal and terrestrial flora","10","Climate change","Climate Change and Severe Weather","Storms/Flooding","2014"
"26689","5146","elena","Completed","Published","Canadian Rocky Mountain Parks","Area of exceptional natural beauty and aesthetic importance","7","Increasing drought frequency","Climate Change and Severe Weather","Droughts","2014"
"902356","5159","elena","Completed","Published","Natural System of Wrangel Island Reserve","Exceptional example of an  Arctic island ecosystem with exceptionally long-lasting succession","9","Continued and accelerated climate change","Climate Change and Severe Weather","Temperature extremes","2014"
"902356","5159","elena","Completed","Published","Natural System of Wrangel Island Reserve","Exceptional example of past and ongoing speciation","9","Continued and accelerated climate change","Climate Change and Severe Weather","Temperature extremes","2014"
"902356","5159","elena","Completed","Published","Natural System of Wrangel Island Reserve","Exceptionally rich Arctic plant diversity and endemism","10","Continued and accelerated climate change","Climate Change and Severe Weather","Temperature extremes","2014"
"902356","5159","elena","Completed","Published","Natural System of Wrangel Island Reserve","Exceptionally diverse Arctic invertebrate fauna","10","Continued and accelerated climate change","Climate Change and Severe Weather","Temperature extremes","2014"
"902356","5159","elena","Completed","Published","Natural System of Wrangel Island Reserve","Exceptionally diverse Arctic avifauna","10","Continued and accelerated climate change","Climate Change and Severe Weather","Temperature extremes","2014"
"902356","5159","elena","Completed","Published","Natural System of Wrangel Island Reserve","Exceptionally diverse and abundant terrestrial and marine Arctic mammal fauna","10","Continued and accelerated climate change","Climate Change and Severe Weather","Temperature extremes","2014"
"93767","5161","elena","Completed","Published","Gough and Inaccessible Islands","Seabird populations","10","Motorway","Transportation and Service Corridors","Roads/ Railroads","2014"
"93767","5161","elena","Completed","Published","Gough and Inaccessible Islands","Seabird populations","10","Urban development","Residential and Commercial Development","Housing/ Urban Areas","2014"
"93767","5161","elena","Completed","Published","Gough and Inaccessible Islands","Marine plants, mammals, fish and invertebrates","10","Major regional and national infrastructure planning projects","Transportation and Service Corridors","Roads/ Railroads","2014"
"93767","5161","elena","Completed","Published","Gough and Inaccessible Islands","Marine plants, mammals, fish and invertebrates","10","Major regional and national infrastructure planning projects","Transportation and Service Corridors","Utility / Service Lines","2014"
"93767","5161","elena","Completed","Published","Gough and Inaccessible Islands","Marine plants, mammals, fish and invertebrates","10","Major tourism development plans","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","2014"
"93767","5161","elena","Completed","Published","Gough and Inaccessible Islands","Island ecosystems of exceptional natural beauty","7","Major tourism development plans","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","2014"
"93767","5161","elena","Completed","Published","Gough and Inaccessible Islands","Island ecosystems of exceptional natural beauty","7","Major regional and national infrastructure planning projects","Transportation and Service Corridors","Roads/ Railroads","2014"
"93767","5161","elena","Completed","Published","Gough and Inaccessible Islands","Island ecosystems of exceptional natural beauty","7","Major regional and national infrastructure planning projects","Transportation and Service Corridors","Utility / Service Lines","2014"
"93767","5161","elena","Completed","Published","Gough and Inaccessible Islands","Island ecosystems of exceptional natural beauty","7","Anticipated effects of climate change","Climate Change and Severe Weather","Temperature extremes","2014"
"555542339","4209","elena","Completed","Published","Kenya Lake System in the Great Rift Valley","Outstanding natural beauty","7","Geothermal energy development","Energy Production and Mining","Renewable Energy","2014"
"555542339","4209","elena","Completed","Published","Kenya Lake System in the Great Rift Valley","Diverse assemblage of mammals, including rare and endangered species","10","Geothermal energy development","Energy Production and Mining","Renewable Energy","2014"
"900889","5302","remco","Completed","Published","Ha Long Bay","Full range of karst formation processes","8","Oil exploration","Energy Production and Mining","Oil/ Gas exploration/development","2014"
"2575","5303","elena","Completed","Published","Serengeti National Park","Greatest terrestrial mammal migration on Earth","7","Increasing visitation","Residential and Commercial Development","Tourism/ Recreation Areas","2014"
"2575","5303","elena","Completed","Published","Serengeti National Park","Complex and complete mammalian community","10","Mining prospecting at the vicinity of the site","Energy Production and Mining","Mining/ Quarrying","2014"
"2575","5303","elena","Completed","Published","Serengeti National Park","Complex and complete mammalian community","10","Modernization of techniques and use of motor vehicles (for herding)","Social/ Cultural Changes","Changes in traditional ways of life and knowledge systems","2014"
"2575","5303","elena","Completed","Published","Serengeti National Park","Diversity of savanna communities","10","Increase in visitation","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","2014"
"2575","5303","elena","Completed","Published","Serengeti National Park","Rare and endangered species","10","Climate change","Climate Change and Severe Weather","Temperature extremes","2014"
"2575","5303","elena","Completed","Published","Serengeti National Park","Rare and endangered species","10","Climate change","Climate Change and Severe Weather","Habitat Shifting/ Alteration","2014"
"2575","5303","elena","Completed","Published","Serengeti National Park","Large, ecologically dynamic self-sustaining ecosystem","10","Introduction of new invasive species","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2014"
