"wdpa_id","assessment_version_id","screenname","status","stage","name_en","values_","criterion","potential_threat","threat_category","threat_sub_category","assessment_cycle"
"555556046","4845","elena","Completed","Published","El Pinacate and Gran Desierto de Altar Biosphere Reserve","Extraordinary landscape beauty","7","Earthquakes","Geological Events","Earthquakes/ Tsunamis","2014"
"16792","4909","elena","Completed","Published","Manovo-Gounda St Floris National Park","La plus grande savane d’Afrique centrale","9","Prospection pétrolière","Energy Production and Mining","Oil/ Gas exploration/development","2014"
"16792","4909","elena","Completed","Published","Manovo-Gounda St Floris National Park","La faune très riche des savanes soudano-sahélienne et soudano-guinéenne","10","Prospection pétrolière","Energy Production and Mining","Oil/ Gas exploration/development","2014"
"12203","4918","elena","Completed","Published","Iguaçu National Park","Exceptional biodiversity","10","Pressure to re-open the “Estrada do Colono”","Transportation and Service Corridors","Roads/ Railroads","2014"
"12203","4918","elena","Completed","Published","Iguaçu National Park","Exceptional biodiversity","10","Pressure to re-open the “Estrada do Colono”","Transportation and Service Corridors","Roads/ Railroads","2014"
"5005","4933","elena","Completed","Published","Selous Game Reserve","Large undisturbed wilderness area","9","Dam construction","Natural System Modifications","Dams/ Water Management or Use","2014"
"5005","4933","elena","Completed","Published","Selous Game Reserve","Large undisturbed wilderness area","9","Dam construction","Natural System Modifications","Dams/ Water Management or Use","2014"
"5005","4933","elena","Completed","Published","Selous Game Reserve","Large undisturbed wilderness area","9","Dam construction","Natural System Modifications","Dams/ Water Management or Use","2014"
"5005","4933","elena","Completed","Published","Selous Game Reserve","Globally significant populations of large mammals","10","Dam construction","Natural System Modifications","Dams/ Water Management or Use","2014"
"5005","4933","elena","Completed","Published","Selous Game Reserve","Globally significant populations of large mammals","10","Dam construction","Natural System Modifications","Dams/ Water Management or Use","2014"
"5005","4933","elena","Completed","Published","Selous Game Reserve","Globally significant populations of large mammals","10","Dam construction","Natural System Modifications","Dams/ Water Management or Use","2014"
"5005","4933","elena","Completed","Published","Selous Game Reserve","Rare and endangered species","10","Dam construction","Natural System Modifications","Dams/ Water Management or Use","2014"
"5005","4933","elena","Completed","Published","Selous Game Reserve","Rare and endangered species","10","Dam construction","Natural System Modifications","Dams/ Water Management or Use","2014"
"5005","4933","elena","Completed","Published","Selous Game Reserve","Rare and endangered species","10","Dam construction","Natural System Modifications","Dams/ Water Management or Use","2014"
"5005","4933","elena","Completed","Published","Selous Game Reserve","Diversity of vegetation types","9","Dam construction","Natural System Modifications","Dams/ Water Management or Use","2014"
"5005","4933","elena","Completed","Published","Selous Game Reserve","Diversity of vegetation types","9","Dam construction","Natural System Modifications","Dams/ Water Management or Use","2014"
"5005","4933","elena","Completed","Published","Selous Game Reserve","Diversity of vegetation types","9","Dam construction","Natural System Modifications","Dams/ Water Management or Use","2014"
"5005","4933","elena","Completed","Published","Selous Game Reserve","Sand rivers and associated floodplains","9","Dam construction","Natural System Modifications","Dams/ Water Management or Use","2014"
"5005","4933","elena","Completed","Published","Selous Game Reserve","Sand rivers and associated floodplains","9","Dam construction","Natural System Modifications","Dams/ Water Management or Use","2014"
"5005","4933","elena","Completed","Published","Selous Game Reserve","Sand rivers and associated floodplains","9","Dam construction","Natural System Modifications","Dams/ Water Management or Use","2014"
"555547992","4999","elena","Completed","Published","Rock Islands Southern Lagoon","Exceptional beauty of Rock islands","7","Typhoons","Geological Events","Earthquakes/ Tsunamis","2014"
"555547992","4999","elena","Completed","Published","Rock Islands Southern Lagoon","Exceptional area with high variety of habitats","7","Typhoons","Geological Events","Earthquakes/ Tsunamis","2014"
"555547992","4999","elena","Completed","Published","Rock Islands Southern Lagoon","Marine lakes and associated species","9","Typhoons","Geological Events","Earthquakes/ Tsunamis","2014"
"555547992","4999","elena","Completed","Published","Rock Islands Southern Lagoon","Exceptionally high biological and marine habitat diversity","10","Typhoons","Geological Events","Earthquakes/ Tsunamis","2014"
"555547992","4999","elena","Completed","Published","Rock Islands Southern Lagoon","Corals","10","Typhoons","Geological Events","Earthquakes/ Tsunamis","2014"
"555547992","4999","elena","Completed","Published","Rock Islands Southern Lagoon","Fish","10","Typhoons","Geological Events","Earthquakes/ Tsunamis","2014"
"555547992","4999","elena","Completed","Published","Rock Islands Southern Lagoon","Terrestrial biodiversity","10","Typhoons","Geological Events","Earthquakes/ Tsunamis","2014"
"555547992","4999","elena","Completed","Published","Rock Islands Southern Lagoon","Sharks and turtles","10","Typhoons","Geological Events","Earthquakes/ Tsunamis","2014"
"555547992","4999","elena","Completed","Published","Rock Islands Southern Lagoon","Mollusks","10","Typhoons","Geological Events","Earthquakes/ Tsunamis","2014"
"478641","5008","elena","Completed","Published","The Dolomites","Long history of geological studies","8","Climate change","Climate Change and Severe Weather","Ocean acidification","2014"
"478641","5008","elena","Completed","Published","The Dolomites","Long history of geological studies","8","Climate change","Climate Change and Severe Weather","Temperature extremes","2014"
"478641","5008","elena","Completed","Published","The Dolomites","Long history of geological studies","8","Climate change","Climate Change and Severe Weather","Storms/Flooding","2014"
"198303","5137","elena","Completed","Published","Ibiza: Biodiversity and Culture","Marine biodiversity","10","Climate change","Climate Change and Severe Weather","Temperature extremes","2014"
"198303","5137","elena","Completed","Published","Ibiza: Biodiversity and Culture","Marine biodiversity","10","Climate change","Climate Change and Severe Weather","Ocean acidification","2014"
"198303","5137","elena","Completed","Published","Ibiza: Biodiversity and Culture","Marine biodiversity","10","Climate change","Climate Change and Severe Weather","Storms/Flooding","2014"
"198303","5137","elena","Completed","Published","Ibiza: Biodiversity and Culture","Marine biodiversity","10","Potential introduction of rats","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2014"
"198303","5137","elena","Completed","Published","Ibiza: Biodiversity and Culture","Diversity of coastal and terrestrial flora","10","Climate change","Climate Change and Severe Weather","Temperature extremes","2014"
"198303","5137","elena","Completed","Published","Ibiza: Biodiversity and Culture","Diversity of coastal and terrestrial flora","10","Climate change","Climate Change and Severe Weather","Ocean acidification","2014"
"198303","5137","elena","Completed","Published","Ibiza: Biodiversity and Culture","Diversity of coastal and terrestrial flora","10","Climate change","Climate Change and Severe Weather","Storms/Flooding","2014"
"26689","5146","elena","Completed","Published","Canadian Rocky Mountain Parks","Area of exceptional natural beauty and aesthetic importance","7","Increasing drought frequency","Climate Change and Severe Weather","Droughts","2014"
"902356","5159","elena","Completed","Published","Natural System of Wrangel Island Reserve","Exceptional example of an  Arctic island ecosystem with exceptionally long-lasting succession","9","Continued and accelerated climate change","Climate Change and Severe Weather","Temperature extremes","2014"
"902356","5159","elena","Completed","Published","Natural System of Wrangel Island Reserve","Exceptional example of past and ongoing speciation","9","Continued and accelerated climate change","Climate Change and Severe Weather","Temperature extremes","2014"
"902356","5159","elena","Completed","Published","Natural System of Wrangel Island Reserve","Exceptionally rich Arctic plant diversity and endemism","10","Continued and accelerated climate change","Climate Change and Severe Weather","Temperature extremes","2014"
"902356","5159","elena","Completed","Published","Natural System of Wrangel Island Reserve","Exceptionally diverse Arctic invertebrate fauna","10","Continued and accelerated climate change","Climate Change and Severe Weather","Temperature extremes","2014"
"902356","5159","elena","Completed","Published","Natural System of Wrangel Island Reserve","Exceptionally diverse Arctic avifauna","10","Continued and accelerated climate change","Climate Change and Severe Weather","Temperature extremes","2014"
"902356","5159","elena","Completed","Published","Natural System of Wrangel Island Reserve","Exceptionally diverse and abundant terrestrial and marine Arctic mammal fauna","10","Continued and accelerated climate change","Climate Change and Severe Weather","Temperature extremes","2014"
"93767","5161","elena","Completed","Published","Gough and Inaccessible Islands","Seabird populations","10","Urban development","Residential and Commercial Development","Housing/ Urban Areas","2014"
"93767","5161","elena","Completed","Published","Gough and Inaccessible Islands","Seabird populations","10","Motorway","Transportation and Service Corridors","Roads/ Railroads","2014"
"555542339","4209","elena","Completed","Published","Kenya Lake System in the Great Rift Valley","Outstanding natural beauty","7","Geothermal energy development","Energy Production and Mining","Renewable Energy","2014"
"555542339","4209","elena","Completed","Published","Kenya Lake System in the Great Rift Valley","Diverse assemblage of mammals, including rare and endangered species","10","Geothermal energy development","Energy Production and Mining","Renewable Energy","2014"
"20062","5306","elena","Completed","Published","Sian Ka'an","Scenic beauty of mosaic of landscape elements","7","Approval of additional dams on the Peace River and possibly other rivers","Natural System Modifications","Dams/ Water Management or Use","2014"
"20062","5306","elena","Completed","Published","Sian Ka'an","Scenic beauty of mosaic of landscape elements","7","Increased drying of wetland areas due to climate change as one example of systemic changes","Climate Change and Severe Weather","Temperature extremes","2014"
"124385","5553","remco","Completed","Published","W National Park of Niger","Une grande diversité d'écosystèmes aquatiques et terrestres.","9","Pollution","Pollution","Water Pollution","2014"
"198302","5565","remco","Completed","Published","iSimangaliso Wetland Park","Geographically diverse area with superlative vistas along its 220km-long coast","7","Pollution - marine and coastal","Pollution","Water Pollution","2014"
"198302","5565","remco","Completed","Published","iSimangaliso Wetland Park","Geographically diverse area with superlative vistas along its 220km-long coast","7","Pollution - marine and coastal","Transportation and Service Corridors","Shipping Lanes","2014"
"124385","5553","remco","Completed","Published","W National Park of Niger","Une riche biodiversité avec des espèces menacées.","10","Pollution","Pollution","Water Pollution","2014"
"145590","5605","elena","Completed","Published","Pyrénées - Mont Perdu","Outstanding scenic landscape","7","Increase in visitation","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","2014"
"145590","5605","elena","Completed","Published","Pyrénées - Mont Perdu","Outstanding scenic landscape","7","Increase in visitation","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","2014"
"16793","5711","elena","Completed","Published","Nanda Devi and Valley of Flowers National Parks","Natural beauty and aesthetic values","7","Opening of the site for mountain tourism","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","2014"
"16793","5711","elena","Completed","Published","Nanda Devi and Valley of Flowers National Parks","Important site for in-situ conservation of biological diversity","10","Opening of the site for mountain tourism","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","2014"
"198302","5565","remco","Completed","Published","iSimangaliso Wetland Park","Significant diversity of African biota","10","Pollution - marine and coastal","Pollution","Water Pollution","2014"
"198302","5565","remco","Completed","Published","iSimangaliso Wetland Park","Significant diversity of African biota","10","Pollution - marine and coastal","Transportation and Service Corridors","Shipping Lanes","2014"
"2571","6002","elena","Completed","Published","Great Barrier Reef","Outstanding diversity of plants including mangroves and seagrass","10","Increased port activity and shipping and port infrastructure development","Residential and Commercial Development","Commercial/ Industrial Areas","2014"
"2571","6002","elena","Completed","Published","Great Barrier Reef","Superlative natural beauty above and below the water","7","Increased port activity and shipping and port infrastructure development","Residential and Commercial Development","Commercial/ Industrial Areas","2014"
"2571","6002","elena","Completed","Published","Great Barrier Reef","Spectacular species assemblages","7","Increased port activity and shipping and port infrastructure development","Residential and Commercial Development","Commercial/ Industrial Areas","2014"
"2571","6002","elena","Completed","Published","Great Barrier Reef","Outstanding on-going ecological and biological processes in the evolution and development of coastal and marine ecosystems and communities of plants and animals.","9","Increased port activity and shipping and port infrastructure development","Residential and Commercial Development","Commercial/ Industrial Areas","2014"
"2571","6002","elena","Completed","Published","Great Barrier Reef","Threatened mammals","10","Increased port activity and shipping and port infrastructure development","Residential and Commercial Development","Commercial/ Industrial Areas","2014"
"2571","6002","elena","Completed","Published","Great Barrier Reef","Bird diversity","10","Increased port activity and shipping and port infrastructure development","Residential and Commercial Development","Commercial/ Industrial Areas","2014"
"2571","6002","elena","Completed","Published","Great Barrier Reef","Threatened reptiles","10","Increased port activity and shipping and port infrastructure development","Residential and Commercial Development","Commercial/ Industrial Areas","2014"
"2571","6002","elena","Completed","Published","Great Barrier Reef","Outstanding diversity of fish including threatened species","10","Increased port activity and shipping and port infrastructure development","Residential and Commercial Development","Commercial/ Industrial Areas","2014"
"2571","6002","elena","Completed","Published","Great Barrier Reef","Outstanding diversity of invertebrate species, including hard and soft corals","10","Increased port activity and shipping and port infrastructure development","Residential and Commercial Development","Commercial/ Industrial Areas","2014"
"26689","5146","elena","Completed","Published","Canadian Rocky Mountain Parks","One of the most significant fossil areas and a classic representation of on-going glacial processes","8","Increasing drought frequency","Climate Change and Severe Weather","Droughts","2014"
"124387","6015","elena","Completed","Published","Volcanoes of Kamchatka","Salmon populations","10","Two hydropower stations outside the Kronotskiy reserve at Zhupanovaya River","Energy Production and Mining","Renewable Energy","2014"
"124387","6015","elena","Completed","Published","Volcanoes of Kamchatka","Mammal fauna","10","Two hydropower stations outside the Kronotskiy reserve at Zhupanovaya River","Energy Production and Mining","Renewable Energy","2014"
"124387","6015","elena","Completed","Published","Volcanoes of Kamchatka","Landscapes of exceptional natural beauty","7","Two hydropower stations outside the Kronotskiy reserve at Zhupanovaya River","Energy Production and Mining","Renewable Energy","2014"
"124387","6015","elena","Completed","Published","Volcanoes of Kamchatka","A diverse range of palearctic flora","10","Two hydropower stations outside the Kronotskiy reserve at Zhupanovaya River","Energy Production and Mining","Renewable Energy","2014"
"124387","6015","elena","Completed","Published","Volcanoes of Kamchatka","Subarctic terrestrial ecosystems","9","Two hydropower stations outside the Kronotskiy reserve at Zhupanovaya River","Energy Production and Mining","Renewable Energy","2014"
"555577555","6733","alan","Completed","Assessment","Okavango Delta","An outstanding example of the complexity, inter-dependence and interplay of climatic, geo-morphological, hydrological, and biological processes","9","Pollution and/or eutrophication of waters","Pollution","Water Pollution","2017"
"555577555","6733","alan","Completed","Assessment","Okavango Delta","An outstanding example of the complexity, inter-dependence and interplay of climatic, geo-morphological, hydrological, and biological processes","9","Upstream water extraction /impoundment","Natural System Modifications","Dams/ Water Management or Use","2017"
"555577555","6733","alan","Completed","Assessment","Okavango Delta","An outstanding example of the complexity, inter-dependence and interplay of climatic, geo-morphological, hydrological, and biological processes","9","Mining","Energy Production and Mining","Mining/ Quarrying","2017"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Direct association with outstanding historical events","6","It is impossible to quantify the future impacts and there is no clear analysis of existing impacts which may be attributable to climate change. The current management plan plausibly argues that climate change is likely to increase the effects of existing impacts, such as land degradation which per se are not caused by climate change (JDCT, 2011). Detailed research by Bellingham et al. (1995, 1994, 1992) indicates that the remaining intact montane forests were remarkably resilient to Hurricane Gilbert which heavily hit Jamaica in 1988. The concern is that, droughts, heavy precipitation events and storms may increase in frequency and intensity.","Climate Change and Severe Weather","Habitat Shifting/ Alteration","2014"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Direct association with outstanding historical events","6","It is impossible to quantify the future impacts and there is no clear analysis of existing impacts which may be attributable to climate change. The current management plan plausibly argues that climate change is likely to increase the effects of existing impacts, such as land degradation which per se are not caused by climate change (JDCT, 2011). Detailed research by Bellingham et al. (1995, 1994, 1992) indicates that the remaining intact montane forests were remarkably resilient to Hurricane Gilbert which heavily hit Jamaica in 1988. The concern is that, droughts, heavy precipitation events and storms may increase in frequency and intensity.","Climate Change and Severe Weather","Storms/Flooding","2014"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Direct association with outstanding historical events","6","It is impossible to quantify the future impacts and there is no clear analysis of existing impacts which may be attributable to climate change. The current management plan plausibly argues that climate change is likely to increase the effects of existing impacts, such as land degradation which per se are not caused by climate change (JDCT, 2011). Detailed research by Bellingham et al. (1995, 1994, 1992) indicates that the remaining intact montane forests were remarkably resilient to Hurricane Gilbert which heavily hit Jamaica in 1988. The concern is that, droughts, heavy precipitation events and storms may increase in frequency and intensity.","Climate Change and Severe Weather","Temperature extremes","2014"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Direct association with outstanding historical events","6","It is impossible to quantify the future impacts and there is no clear analysis of existing impacts which may be attributable to climate change. The current management plan plausibly argues that climate change is likely to increase the effects of existing impacts, such as land degradation which per se are not caused by climate change (JDCT, 2011). Detailed research by Bellingham et al. (1995, 1994, 1992) indicates that the remaining intact montane forests were remarkably resilient to Hurricane Gilbert which heavily hit Jamaica in 1988. The concern is that, droughts, heavy precipitation events and storms may increase in frequency and intensity.","Climate Change and Severe Weather","Droughts","2014"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Direct association with outstanding historical events","6","There is a legal possibility of mineral exploration and extraction despite national park status. According to applicable national park regulations, mining is only illegal when occurring ""without written permission of the Authority"" (JCDT, 2011). The management plan notes prospecting licenses which were apparently granted prior to the formal establishment of the national park. Given the direct vicinity of the property and the larger national park to Jamaica's capital some observers have pointed out that there are incentives to extract construction material from the national park even though the Forest Act stipulates that extraction of ""soil, sand or gravel"" are not permitted (JCDT, 2011).","Energy Production and Mining","Mining/ Quarrying","2014"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Significant populations of globally (critically) endangered plant and vertebrate species","10","It is impossible to quantify the future impacts and there is no clear analysis of existing impacts which may be attributable to climate change. The current management plan plausibly argues that climate change is likely to increase the effects of existing impacts, such as land degradation which per se are not caused by climate change (JDCT, 2011). Detailed research by Bellingham et al. (1995, 1994, 1992) indicates that the remaining intact montane forests were remarkably resilient to Hurricane Gilbert which heavily hit Jamaica in 1988. The concern is that, droughts, heavy precipitation events and storms may increase in frequency and intensity.","Climate Change and Severe Weather","Habitat Shifting/ Alteration","2014"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Significant populations of globally (critically) endangered plant and vertebrate species","10","It is impossible to quantify the future impacts and there is no clear analysis of existing impacts which may be attributable to climate change. The current management plan plausibly argues that climate change is likely to increase the effects of existing impacts, such as land degradation which per se are not caused by climate change (JDCT, 2011). Detailed research by Bellingham et al. (1995, 1994, 1992) indicates that the remaining intact montane forests were remarkably resilient to Hurricane Gilbert which heavily hit Jamaica in 1988. The concern is that, droughts, heavy precipitation events and storms may increase in frequency and intensity.","Climate Change and Severe Weather","Storms/Flooding","2014"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Significant populations of globally (critically) endangered plant and vertebrate species","10","It is impossible to quantify the future impacts and there is no clear analysis of existing impacts which may be attributable to climate change. The current management plan plausibly argues that climate change is likely to increase the effects of existing impacts, such as land degradation which per se are not caused by climate change (JDCT, 2011). Detailed research by Bellingham et al. (1995, 1994, 1992) indicates that the remaining intact montane forests were remarkably resilient to Hurricane Gilbert which heavily hit Jamaica in 1988. The concern is that, droughts, heavy precipitation events and storms may increase in frequency and intensity.","Climate Change and Severe Weather","Temperature extremes","2014"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Significant populations of globally (critically) endangered plant and vertebrate species","10","It is impossible to quantify the future impacts and there is no clear analysis of existing impacts which may be attributable to climate change. The current management plan plausibly argues that climate change is likely to increase the effects of existing impacts, such as land degradation which per se are not caused by climate change (JDCT, 2011). Detailed research by Bellingham et al. (1995, 1994, 1992) indicates that the remaining intact montane forests were remarkably resilient to Hurricane Gilbert which heavily hit Jamaica in 1988. The concern is that, droughts, heavy precipitation events and storms may increase in frequency and intensity.","Climate Change and Severe Weather","Droughts","2014"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Significant populations of globally (critically) endangered plant and vertebrate species","10","Some land ownership issues appear to exist even though the entire national park is in principle Crown land, i.e. owned by the national government. There appear to be issues requiring clarification surrounding conflicting interpretations of formal versus customary land tenure and there communal land tenure on the part of Maroon communities (JCDT, 2011). One particularity of the property and the national park are land rights granted to companies and war veterans by the Forestry Department. Some appear to remain active and the implications appear to be interpreted in differing ways. According to the management plan, the ""system of leases within the park is a complex issue involving many sub-leases and numerous parties"" (JCDT, 2011). As a concrete example, the same source makes reference to land leased to the Coffee Industry Development Company (CIDCO), which apparently sub-leased land to private individuals.","Other","Other","2014"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Significant populations of globally (critically) endangered plant and vertebrate species","10","Tourism and recreation is limited and localized. There is a well-managed visitor centre and recreation area (Holywell) easily accessible from the capital city of Kingston and a number of well-known trails, such as the renowned Blue Mountain Peak Trail. Limited numbers of hikers enter the few trails into the more remote areas of the property. There are risks in terms of impacts on the extremely small grasslands on the highest peaks, which are both exceptionally valuable and vulnerable. Visitors also increase the likelihood of fires and the spreading of invasive species and there is localized littering. Visitor education and patrolling can help reduce such risks. There is apparently some interest in expanding the network of hiking trails so as to make additional remote peaks accessible which are rarely, if ever, visited today. This would put the unique plant communities of the highest elevations at risk.","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","2014"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Significant populations of globally (critically) endangered plant and vertebrate species","10","There is a legal possibility of mineral exploration and extraction despite national park status. According to applicable national park regulations, mining is only illegal when occurring ""without written permission of the Authority"" (JCDT, 2011). The management plan notes prospecting licenses which were apparently granted prior to the formal establishment of the national park. Given the direct vicinity of the property and the larger national park to Jamaica's capital some observers have pointed out that there are incentives to extract construction material from the national park even though the Forest Act stipulates that extraction of ""soil, sand or gravel"" are not permitted (JCDT, 2011).","Energy Production and Mining","Mining/ Quarrying","2014"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Significant populations of globally (critically) endangered plant and vertebrate species","10","Jamaican Blue Mountain coffee is globally renowned and highly priced, especially in its key market Japan. Increasing prices could create incentives and pressure to expand production, which could target the buffer zone and even the parts of the property.","Agriculture and Aquaculture","Crops","2014"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Significant populations of globally (critically) endangered plant and vertebrate species","10","Jamaican Blue Mountain coffee is globally renowned and highly priced, especially in its key market Japan. Increasing prices could create incentives and pressure to expand production, which could target the buffer zone and even the parts of the property.","Agriculture and Aquaculture","Crop production","2014"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Important centre of Caribbean plant endemism","10","It is impossible to quantify the future impacts and there is no clear analysis of existing impacts which may be attributable to climate change. The current management plan plausibly argues that climate change is likely to increase the effects of existing impacts, such as land degradation which per se are not caused by climate change (JDCT, 2011). Detailed research by Bellingham et al. (1995, 1994, 1992) indicates that the remaining intact montane forests were remarkably resilient to Hurricane Gilbert which heavily hit Jamaica in 1988. The concern is that, droughts, heavy precipitation events and storms may increase in frequency and intensity.","Climate Change and Severe Weather","Habitat Shifting/ Alteration","2014"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Important centre of Caribbean plant endemism","10","It is impossible to quantify the future impacts and there is no clear analysis of existing impacts which may be attributable to climate change. The current management plan plausibly argues that climate change is likely to increase the effects of existing impacts, such as land degradation which per se are not caused by climate change (JDCT, 2011). Detailed research by Bellingham et al. (1995, 1994, 1992) indicates that the remaining intact montane forests were remarkably resilient to Hurricane Gilbert which heavily hit Jamaica in 1988. The concern is that, droughts, heavy precipitation events and storms may increase in frequency and intensity.","Climate Change and Severe Weather","Storms/Flooding","2014"
"555555555","6301","tilman","Completed","Assessment","Blue and John Crow Mountains","Important centre of Caribbean plant endemism","10","It is impossible to quantify the future impacts and there is no clear analysis of existing impacts which may be attributable to climate change. The current management plan plausibly argues that climate change is likely to increase the effects of existing impacts, such as land degradation which per se are not caused by climate change (JDCT, 2011). Detailed research by Bellingham et al. (1995, 1994, 1992) indicates that the remaining intact montane forests were remarkably resilient to Hurricane Gilbert which heavily hit Jamaica in 1988. The concern is that, droughts, heavy precipitation events and storms may increase in frequency and intensity.","Climate Change and Severe Weather","Temperature extremes","2014"
